id,fecha,año,mes,día,hora,hh,dirección,tipo de calle,comuna,xy (caba),pos x,pos y,participantes,acusado,rol acusado,n_victimas,victima,sexo,edad,fecha fallecimiento,día semana,barrios
2019-0072,2019-08-28,2019,8,28,06:20:00,6.0,"alberdi, juan bautista av. y azul",avenida,10,point (98982.27543524 99337.43508034),-58.47439934,-34.63524207,auto-auto,auto,conductor,1,auto,masculino,22.0,2019-09-02,miércoles,floresta - monte castro - velez sarsfield - versalles - villa luro - villa real
2019-0085,2019-10-09,2019,10,9,22:18:00,22.0,cardoso y bacacay,calle,10,point (97311.79828581 99453.65686299),-58.49261744,-34.63419130,bicicleta-tren,tren,ciclista,1,bicicleta,masculino,20.0,2019-10-09,miércoles,floresta - monte castro - velez sarsfield - versalles - villa luro - villa real
2019-0104,2019-12-21,2019,12,21,04:25:00,4.0,rivadavia av. y pergamino,avenida,10,point (98963.45381519 99690.23941640),-58.47460416,-34.63206174,moto-auto,auto,pasajero_acompañante,1,moto,femenino,23.0,2019-12-22,sábado,floresta - monte castro - velez sarsfield - versalles - villa luro - villa real
2019-0105,2019-05-05,2019,5,5,11:00:00,11.0,santo tome y segurola av.,avenida,10,point (96164.17004077 101559.58637156),-58.50512382,-34.61520391,peaton-auto,auto,peaton,1,peaton,femenino,82.0,2019-05-08,domingo,floresta - monte castro - velez sarsfield - versalles - villa luro - villa real
2020-0051,2020-11-05,2020,11,5,00:40:00,0.0,avellaneda av. y mercedes,avenida,10,point (98015.81258802 99939.73589695),-58.48493828,-34.62981124,moto-auto,auto,conductor,1,moto,masculino,49.0,2020-11-05,jueves,floresta - monte castro - velez sarsfield - versalles - villa luro - villa real
2020-0058,2020-11-24,2020,11,24,16:00:00,16.0,"olivera av. y falcon, ramon l.,cnel.",avenida,10,point (97801.31825511 99194.93911759),-58.48727942,-34.63652467,peaton-auto,auto,peaton,1,peaton,masculino,57.0,2020-11-25,martes,floresta - monte castro - velez sarsfield - versalles - villa luro - villa real
2020-0066,2020-12-07,2020,12,7,04:30:00,4.0,autopista perito moreno (altura estacion de tren villa luro),autopista,10,point (96471.01552298 99259.49298489),-58.50178784,-34.63593897,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,27.0,2020-12-07,lunes,floresta - monte castro - velez sarsfield - versalles - villa luro - villa real
2020-0076,2020-12-24,2020,12,24,12:30:00,12.0,alvarez jonte av. y chivilcoy,avenida,10,point (96822.61133430 101510.32578499),-58.49794468,-34.61565025,auto-pasajeros,pasajeros,conductor,1,auto,femenino,78.0,2021-01-17,jueves,floresta - monte castro - velez sarsfield - versalles - villa luro - villa real
2021-0013,2021-01-31,2021,1,31,06:10:00,6.0,"falcon, ramon l.,cnel. y olivera av.",avenida,10,point (97801.31825511 99194.93911759),-58.48727942,-34.63652467,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,41.0,2021-01-31,domingo,floresta - monte castro - velez sarsfield - versalles - villa luro - villa real
2021-0091,2021-12-11,2021,12,11,23:00:00,23.0,"baigorria y hugo, victor",calle,10,point (94810.03686085 100710.80080255),-58.51989389,-34.62284918,moto-auto,auto,conductor,1,moto,masculino,24.0,2021-12-11,sábado,floresta - monte castro - velez sarsfield - versalles - villa luro - villa real
2016-0065,2016-05-20,2016,5,20,14:40:00,14.0,gaona av. y espinosa,avenida,6,point (101010.75965434 102062.18185970),-58.45227946,-34.61068024,peaton-auto,auto,peaton,1,peaton,masculino,20.0,2016-05-20,viernes,caballito
2016-0083,2016-06-28,2016,6,28,20:46:00,20.0,"alberdi, juan bautista av. y puan",avenida,6,point (101413.41644585 100430.31523295),-58.44788671,-34.62539009,peaton-moto,moto,peaton,1,peaton,femenino,76.0,2016-06-29,martes,caballito
2016-0093,2016-07-17,2016,7,17,03:30:00,3.0,"alberdi, juan bautista av. y mitre, emilio",avenida,6,point (101804.61714036 100693.45218194),-58.44362126,-34.62301748,auto-auto,auto,conductor,1,auto,masculino,35.0,2016-07-19,domingo,caballito
2017-0010,2017-01-16,2017,1,16,16:30:00,16.0,directorio av. y riglos,avenida,6,point (102535.57417570 100108.76675064),-58.43564880,-34.62828656,moto-auto,auto,conductor,1,moto,masculino,23.0,2017-01-16,lunes,caballito
2017-0028,2017-02-28,2017,2,28,09:20:00,9.0,gaona av. y fragata pres. sarmiento,avenida,6,point (100783.70757056 101919.87125456),-58.45475488,-34.61196327,peaton-auto,auto,peaton,1,peaton,masculino,87.0,2017-02-28,martes,caballito
2017-0067,2017-05-23,2017,5,23,02:45:00,2.0,"directorio av. y moreno, jose maria av.",avenida,6,point (102703.30911569 100138.40769771),-58.43381970,-34.62801894,moto-cargas,cargas,conductor,1,moto,masculino,21.0,2017-05-23,martes,caballito
2017-0128,2017-10-17,2017,10,17,12:30:00,12.0,"aranguren, juan f., dr. 611",calle,6,point (102105.12699179 101749.49668435),-58.44034689,-34.61349731,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,60.0,2017-10-17,martes,caballito
2017-0141,2017-11-23,2017,11,23,19:45:00,19.0,"la plata av. y goyena, pedro av.",avenida,6,point (103312.47684665 100458.27902411),-58.42717783,-34.62513374,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,22.0,2017-11-23,jueves,caballito
2017-0153,2017-12-11,2017,12,11,02:00:00,2.0,rosario y la plata av.,avenida,6,point (103186.65733155 101217.09689755),-58.42855267,-34.61829385,moto-pasajeros,pasajeros,pasajero_acompañante,2,moto,masculino,,2017-12-12,lunes,caballito
2017-0153,2017-12-11,2017,12,11,02:00:00,2.0,rosario y la plata av.,avenida,6,point (103186.65733155 101217.09689755),-58.42855267,-34.61829385,moto-pasajeros,pasajeros,conductor,2,moto,masculino,30.0,2017-12-12,lunes,caballito
2018-0006,2018-01-10,2018,1,10,21:15:00,21.0,valle y barco centenera del,calle,6,point (102079.59903748 100474.45881577),-58.44062219,-34.62499107,bicicleta-pasajeros,pasajeros,ciclista,1,bicicleta,femenino,45.0,2018-01-10,miércoles,caballito
2018-0023,2018-02-24,2018,2,24,06:00:00,6.0,barco centenera del y rosario,calle,6,point (102035.73876399 100936.73706899),-58.44110156,-34.62082399,moto-auto,auto,conductor,1,moto,masculino,28.0,2018-02-24,sábado,caballito
2018-0062,2018-06-14,2018,6,14,01:00:00,1.0,rosario y barco centenera del,calle,6,point (102035.73876399 100936.73706899),-58.44110156,-34.62082399,peaton-cargas,cargas,peaton,1,peaton,masculino,32.0,2018-06-14,jueves,caballito
2019-0036,2019-04-26,2019,4,26,22:46:00,22.0,riglos y formosa,calle,6,point (102429.80070706 100864.42075191),-58.43680440,-34.62147504,moto-auto,auto,conductor,1,moto,masculino,34.0,2019-05-02,viernes,caballito
2019-0048,2019-06-07,2019,6,7,07:00:00,7.0,avellaneda av. 1548,avenida,6,point (100924.23883176 100986.01051740),-58.45322169,-34.62038137,moto-cargas,cargas,conductor,1,moto,masculino,32.0,2019-06-07,viernes,caballito
2020-0030,2020-06-16,2020,6,16,15:00:00,15.0,san martin av. 1550,avenida,6,point (101074.10089886 102529.69706887),-58.45158942,-34.60646580,multiple,multiple,conductor,1,moto,masculino,40.0,2020-06-16,martes,caballito
2020-0044,2020-10-05,2020,10,5,00:20:00,0.0,la plata av. e independencia av.,avenida,6,point (103255.81315650 100797.78656418),-58.42779702,-34.62207347,auto-auto,auto,conductor,1,auto,masculino,43.0,2020-10-05,lunes,caballito
2021-0009,2021-01-23,2021,1,23,05:30:00,5.0,paysandu y gaona av.,avenida,6,point (100897.78829476 101987.96413026),-58.45351111,-34.61134937,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,31.0,2021-01-23,sábado,caballito
2021-0065,2021-08-06,2021,8,6,08:30:00,8.0,san juan av. y la plata av.,avenida,6,point (103350.94520286 100251.53397151),-58.42675754,-34.62699730,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,63.0,2021-08-10,viernes,caballito
2021-0077,2021-10-18,2021,10,18,07:20:00,7.0,directorio av. 1169,avenida,6,point (101767.56647933 99993.06655411),-58.44402387,-34.62933109,moto-cargas,cargas,conductor,1,moto,femenino,31.0,2021-10-18,lunes,caballito
2021-0078,2021-10-23,2021,10,23,06:35:00,6.0,independencia av. y la plata av.,avenida,6,point (103255.81315650 100797.78656418),-58.42779702,-34.62207347,moto-pasajeros,pasajeros,conductor,1,moto,masculino,22.0,2021-10-23,sábado,caballito
2021-0086,2021-11-25,2021,11,25,10:10:00,10.0,rivadavia av. y puan,avenida,6,point (101343.57441195 100636.86479169),-58.44864864,-34.62352826,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,75.0,2021-11-25,jueves,caballito
2016-0068,2016-05-22,2016,5,22,22:00:00,22.0,"figueroa alcorta, pres. av. y pueyrredon av.",avenida,2,point (106673.12856878 104998.99234220),-58.39056593,-34.58418569,moto-pasajeros,pasajeros,conductor,1,moto,masculino,58.0,,domingo,recoleta
2017-0015,2017-02-02,2017,2,2,15:18:03,15.0,cordoba av. y callao av.,avenida,2,point (106454.66355436 103285.14730222),-58.39293417,-34.59963642,peaton-auto,auto,peaton,1,peaton,masculino,82.0,2017-02-21,jueves,recoleta
2017-0061,2017-05-15,2017,5,15,13:29:30,13.0,paraguay y callao av.,avenida,2,point (106445.10866138 103387.80115442),-58.39303911,-34.59871111,peaton-moto,moto,peaton,1,peaton,masculino,47.0,2017-05-16,lunes,recoleta
2017-0076,2017-06-13,2017,6,13,14:50:00,14.0,"castillo, ramon s., pres. av. y calle 12 (no oficial)",avenida,2,point (107160.34141948 105678.38284277),-58.38526125,-34.57805810,peaton-cargas,cargas,peaton,1,peaton,femenino,30.0,2017-06-13,martes,recoleta
2017-0084,2017-07-05,2017,7,5,12:49:00,12.0,del libertador av. y rodriguez peã‘a,avenida,2,point (107180.90591568 104682.54945160),-58.38502878,-34.58703485,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,73.0,2017-07-05,miércoles,recoleta
2017-0114,2017-09-15,2017,9,15,02:30:00,2.0,alvear av. y del libertador av.,avenida,2,point (106632.70892338 104910.17381357),-58.39100580,-34.58498660,auto-objeto fijo,objeto fijo,conductor,1,auto,masculino,26.0,2017-09-15,viernes,recoleta
2017-0127,2017-10-16,2017,10,16,07:45:00,7.0,gallo y cordoba av.,avenida,2,point (104713.04838502 103467.44528033),-58.41192137,-34.59800248,moto-moto,moto,pasajero_acompañante,1,moto,masculino,24.0,2017-10-16,lunes,recoleta
2018-0011,2018-01-19,2018,1,19,10:30:00,10.0,"callao av. y lopez, vicente",avenida,2,point (106639.47032605 104255.89970551),-58.39092703,-34.59088447,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,84.0,2018-01-19,viernes,recoleta
2018-0019,2018-02-17,2018,2,17,12:30:00,12.0,las heras general av. y callao av.,avenida,2,point (106550.65433457 104158.41702434),-58.39189441,-34.59176378,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,80.0,2018-02-17,sábado,recoleta
2018-0034,2018-04-11,2018,4,11,18:15:00,18.0,santa fe av. 2320,avenida,2,point (105786.93203839 103775.29320399),-58.40021675,-34.59522198,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,24.0,2018-04-11,miércoles,recoleta
2018-0037,2018-04-18,2018,4,18,18:45:00,18.0,"cordoba av. y uriburu jose e., pres.",avenida,2,point (105923.35790409 103271.83194351),-58.39872610,-34.59975962,peaton-cargas,cargas,peaton,1,peaton,masculino,84.0,2018-04-19,miércoles,recoleta
2018-0069,2018-07-04,2018,7,4,21:45:00,21.0,cordoba av. 2215,avenida,2,point (105900.94104333 103295.18325601),-58.39897064,-34.59954925,bicicleta-pasajeros,pasajeros,ciclista,1,bicicleta,masculino,20.0,2018-07-04,miércoles,recoleta
2018-0078,2018-07-21,2018,7,21,06:15:00,6.0,paraguay y sanchez de bustamante,calle,2,point (104647.18963470 103830.17880585),-58.41264127,-34.59473294,peaton-auto,auto,peaton,1,peaton,masculino,27.0,2018-07-21,sábado,recoleta
2018-0132,2018-12-12,2018,12,12,08:26:00,8.0,"autopista arturo illia y castillo, ramon s., pres. av.",autopista,2,point (106275.90279188 106304.98623165),-58.39490504,-34.57241534,peaton-cargas,cargas,peaton,1,peaton,masculino,70.0,2018-12-12,miércoles,recoleta
2019-0001,2019-01-08,2019,1,8,08:30:00,8.0,"castillo, ramon s., pres. av. y calle 12 (no oficial)",avenida,2,point (107160.34141948 105678.38284277),-58.38526125,-34.57805810,moto-cargas,cargas,conductor,1,moto,masculino,25.0,2019-01-08,martes,recoleta
2019-0027,2019-03-28,2019,3,28,11:11:00,11.0,santa fe av. y azcuenaga,avenida,2,point (105815.73438780 103786.90549585),-58.39990285,-34.59511714,multiple,multiple,ciclista,1,bicicleta,masculino,37.0,2019-03-28,jueves,recoleta
2020-0008,2020-01-30,2020,1,30,07:10:00,7.0,"cordoba av. y jaures, jean",avenida,2,point (105198.52795163 103462.44828321),-58.40662899,-34.59804521,moto-cargas,cargas,conductor,1,moto,masculino,49.0,2020-01-30,jueves,recoleta
2020-0021,2020-03-14,2020,3,14,16:50:00,16.0,"bravo, mario 1279",calle,2,point (104475.21054309 103813.59469342),-58.41451590,-34.59488319,peaton-auto,auto,peaton,1,peaton,femenino,87.0,2020-03-14,sábado,recoleta
2020-0040,2020-09-12,2020,9,12,03:30:00,3.0,"castillo, ramon s., pres. av. y calle 12 (no oficial)",avenida,2,point (107160.34141948 105678.38284277),-58.38526125,-34.57805810,auto-objeto fijo,objeto fijo,conductor,1,auto,masculino,,2020-09-12,sábado,recoleta
2020-0068,2020-12-12,2020,12,12,20:30:00,20.0,del libertador av. y austria,avenida,2,point (106054.02111991 105122.19678820),-58.39731474,-34.58307887,moto-auto,auto,conductor,1,moto,masculino,71.0,2020-12-20,sábado,recoleta
2020-0070,2020-12-17,2020,12,17,15:35:00,15.0,"callao av. y las heras, general",avenida,2,point (106550.65433457 104158.41702434),-58.39189441,-34.59176378,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,81.0,2020-12-22,jueves,recoleta
2021-0011,2021-01-27,2021,1,27,01:04:26,1.0,santa fe av. 1675,avenida,2,point (106591.90146932 103727.42053338),-58.39144148,-34.59564871,peaton-auto,auto,peaton,1,peaton,masculino,21.0,2021-01-27,miércoles,recoleta
2021-0057,2021-07-10,2021,7,10,23:30:00,23.0,autopista  arturo illia (cabina de peaje),autopista,2,point (106489.89755339 105947.16700228),-58.39257023,-34.57563957,auto-objeto fijo,objeto fijo,conductor,1,auto,masculino,46.0,2021-07-10,sábado,recoleta
2021-0072,2021-09-01,2021,9,1,19:10:00,19.0,callao av. y paraguay,avenida,2,point (106445.10866138 103387.80115442),-58.39303911,-34.59871111,peaton-auto,auto,peaton,1,peaton,femenino,57.0,2021-09-01,miércoles,recoleta
2021-0073,2021-09-18,2021,9,18,12:20:00,12.0,"del libertador av. y agote, luis dr.",avenida,2,point (106366.2976627 105013.87298990),-58.39391034,-34.58405348,bicicleta-auto,auto,ciclista,1,bicicleta,femenino,76.0,2021-09-18,sábado,recoleta
2016-0090,2016-07-14,2016,7,14,22:00:00,22.0,"salguero, jeronimo y rivadavia av.",avenida,5,point (103997.04813615 102012.34139150),-58.41971993,-34.61112240,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,60.0,2016-07-15,jueves,almagro - boedo
2016-0128,2016-10-02,2016,10,2,11:30:00,11.0,castro y pavon av.,avenida,5,point (104049.28528337 99858.37522846),-58.41914024,-34.63053890,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,81.0,2016-10-02,domingo,almagro - boedo
2016-0172,2016-12-26,2016,12,26,08:00:00,8.0,"garay, juan de av. y castro",avenida,5,point (104044.75501725 99724.84699960),-58.41918902,-34.63174259,moto-cargas,cargas,conductor,1,moto,masculino,38.0,2016-12-26,lunes,almagro - boedo
2017-0009,2017-01-16,2017,1,16,13:56:00,13.0,autopista 25 de mayo y boedo av.,autopista,5,point (104341.1368196 100202.74363294),-58.41595919,-34.62743346,moto-cargas,cargas,conductor,1,moto,masculino,36.0,2017-01-16,lunes,almagro - boedo
2017-0115,2017-09-19,2017,9,19,18:52:33,18.0,pavon av. y treinta y tres orientales,avenida,5,point (103803.42869640 99818.79654291),-58.42182126,-34.63089661,moto-bicicleta,bicicleta,conductor,1,moto,masculino,34.0,,martes,almagro - boedo
2017-0145,2017-11-26,2017,11,26,17:05:00,17.0,maza y don bosco,calle,5,point (104266.88124229 101889.22080612),-58.41677733,-34.61223119,moto-auto,auto,conductor,1,moto,masculino,58.0,2017-11-26,domingo,almagro - boedo
2018-0027,2018-03-11,2018,3,11,23:00:00,23.0,castro y rondeau,calle,5,point (104051.46146857 99117.09528964),-58.41911301,-34.63722107,peaton-moto,moto,peaton,1,peaton,femenino,74.0,2018-03-11,domingo,almagro - boedo
2018-0059,2018-06-08,2018,6,8,06:20:00,6.0,"garay, juan de av. y sanchez de loria",avenida,5,point (104724.05358972 99878.51159963),-58.41178165,-34.63035454,moto-movil,otro,conductor,1,moto,masculino,54.0,2018-06-08,viernes,almagro - boedo
2018-0087,2018-08-15,2018,8,15,19:20:00,19.0,pavon av. y colombres,avenida,5,point (104296.57153484 99891.67281595),-58.41644362,-34.63023775,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,75.0,2018-08-20,miércoles,almagro - boedo
2018-0141,2018-12-22,2018,12,22,17:40:00,17.0,maza e independencia av.,avenida,5,point (104420.68512694 100931.98574919),-58.41509546,-34.62085945,peaton-moto,moto,peaton,1,peaton,masculino,75.0,2018-12-24,sábado,almagro - boedo
2019-0007,2019-01-26,2019,1,26,19:34:00,19.0,"mitre, bartolome y yatay",calle,5,point (103153.61467028 102057.67908768),-58.42891604,-34.61071660,moto-auto,auto,conductor,1,moto,masculino,35.0,2019-01-26,sábado,almagro - boedo
2019-0020,2019-03-07,2019,3,7,21:01:00,21.0,chiclana av. 3444,avenida,5,point (104622.17042668 99282.25347815),-58.41288952,-34.63572989,moto-auto,auto,conductor,1,moto,masculino,43.0,2019-03-07,jueves,almagro - boedo
2019-0025,2019-03-22,2019,3,22,13:10:00,13.0,"mitre, bartolome y sanchez de bustamante",calle,5,point (104468.07400702 102205.91009215),-58.41458534,-34.60937557,peaton-auto,auto,peaton,1,peaton,masculino,27.0,2019-04-04,viernes,almagro - boedo
2019-0044,2019-05-27,2019,5,27,12:45:00,12.0,boedo av. 650,avenida,5,point (104305.46011381 100986.83752228),-58.41635217,-34.62036547,peaton-moto,moto,peaton,1,peaton,femenino,77.0,2019-05-29,lunes,almagro - boedo
2019-0079,2019-09-17,2019,9,17,05:30:00,5.0,agrelo y colombres,calle,5,point (104133.42235616 101175.18161468),-58.41822901,-34.61866836,moto-pasajeros,pasajeros,conductor,1,moto,masculino,57.0,2019-09-17,martes,almagro - boedo
2020-0009,2020-02-04,2020,2,4,14:50:00,14.0,"peron, juan domingo, tte. general y salguero, jeronimo",calle,5,point (103984.76403716 102579.64869142),-58.41985649,-34.60600850,peaton-auto,auto,peaton,1,peaton,masculino,48.0,2020-02-05,martes,almagro - boedo
2020-0011,2020-02-12,2020,2,12,11:29:00,11.0,colombres 466,calle,5,point (104151.41161599 101223.60584703),-58.41803309,-34.61823178,moto-cargas,cargas,conductor,1,moto,masculino,31.0,2020-02-12,miércoles,almagro - boedo
2020-0019,2020-03-10,2020,3,10,21:00:00,21.0,constitucion y castro,calle,5,point (103995.88773205 100088.27591278),-58.41972364,-34.62846670,peaton-auto,auto,peaton,1,peaton,femenino,80.0,2020-03-10,martes,almagro - boedo
2021-0004,2021-01-11,2021,1,11,09:12:18,9.0,caseros av. y guarani,avenida,5,point (104469.26511938 98956.35144845),-58.41455544,-34.63866836,peaton-cargas,cargas,peaton,1,peaton,femenino,61.0,2021-01-11,lunes,almagro - boedo
2021-0020,2021-02-21,2021,2,21,15:00:00,15.0,potosi y gascon,calle,5,point (103546.90832431 102439.67271563),-58.42462955,-34.60727189,peaton-cargas,cargas,peaton,1,peaton,femenino,,2021-02-21,domingo,almagro - boedo
2021-0033,2021-04-14,2021,4,14,17:50:00,17.0,autopista 25 de mayo y boedo av.,autopista,5,point (104341.13684161 100202.74307433),-58.41595919,-34.62743346,auto-objeto fijo,objeto fijo,conductor,1,auto,masculino,33.0,2021-04-14,miércoles,almagro - boedo
2021-0060,2021-07-22,2021,7,22,12:30:00,12.0,"salguero, jeronimo y rivadavia av.",avenida,5,point (103997.04813615 102012.34139150),-58.41971993,-34.61112240,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,80.0,2021-07-22,jueves,almagro - boedo
